,year,country,word,frequency,count,freq_prop_headlines,word_len,freq_rank,hfreq_rank,theme
54508,2016,all countries,congress,150,269843,0.000555879,8,173,156,empowerment
54509,2017,all countries,congress,192,312298,0.0006147969999999999,8,173,156,empowerment
54510,2018,all countries,congress,585,352387,0.001660107,8,173,156,empowerment
54511,2019,all countries,congress,582,380716,0.001528699,8,173,156,empowerment
54512,2020,all countries,congress,459,381402,0.001203455,8,173,156,empowerment
54513,2021,all countries,congress,225,234227,0.0009606069999999999,8,173,156,empowerment
54519,2010,all countries,appoint,6,35448,0.00016926200000000002,7,175,157,empowerment
54520,2011,all countries,appoint,9,58436,0.000154015,7,175,157,empowerment
54521,2012,all countries,appoint,6,94038,6.38e-05,7,175,157,empowerment
54522,2013,all countries,appoint,57,128387,0.00044397,7,175,157,empowerment
54523,2014,all countries,appoint,60,171115,0.000350641,7,175,157,empowerment
54524,2015,all countries,appoint,78,212576,0.00036692800000000003,7,175,157,empowerment
54525,2016,all countries,appoint,93,269843,0.000344645,7,175,157,empowerment
54526,2017,all countries,appoint,147,312298,0.000470704,7,175,157,empowerment
54527,2018,all countries,appoint,228,352387,0.0006470159999999999,7,175,157,empowerment
54528,2019,all countries,appoint,213,380716,0.000559472,7,175,157,empowerment
54529,2020,all countries,appoint,285,381402,0.0007472430000000001,7,175,157,empowerment
54530,2021,all countries,appoint,222,234227,0.0009477989999999999,7,175,157,empowerment
54536,2010,all countries,racist,6,35448,0.00016926200000000002,6,176,158,crime and violence
54537,2011,all countries,racist,9,58436,0.000154015,6,176,158,crime and violence
54538,2012,all countries,racist,36,94038,0.00038282400000000003,6,176,158,crime and violence
54539,2013,all countries,racist,102,128387,0.0007944730000000001,6,176,158,crime and violence
54540,2014,all countries,racist,90,171115,0.0005259619999999999,6,176,158,crime and violence
54541,2015,all countries,racist,102,212576,0.000479828,6,176,158,crime and violence
54542,2016,all countries,racist,177,269843,0.000655937,6,176,158,crime and violence
54543,2017,all countries,racist,213,312298,0.0006820410000000001,6,176,158,crime and violence
54544,2018,all countries,racist,366,352387,0.0010386310000000001,6,176,158,crime and violence
54545,2019,all countries,racist,339,380716,0.0008904280000000001,6,176,158,crime and violence
54546,2020,all countries,racist,501,381402,0.001313575,6,176,158,crime and violence
54547,2021,all countries,racist,222,234227,0.0009477989999999999,6,176,158,crime and violence
54570,2010,all countries,emotional,6,35448,0.00016926200000000002,9,178,163,female stereotypes
54571,2011,all countries,emotional,33,58436,0.00056472,9,178,163,female stereotypes
54572,2012,all countries,emotional,60,94038,0.00063804,9,178,163,female stereotypes
54573,2013,all countries,emotional,51,128387,0.000397236,9,178,163,female stereotypes
54574,2014,all countries,emotional,135,171115,0.0007889430000000001,9,178,163,female stereotypes
54575,2015,all countries,emotional,192,212576,0.000903206,9,178,163,female stereotypes
54576,2016,all countries,emotional,246,269843,0.000911641,9,178,163,female stereotypes
54577,2017,all countries,emotional,288,312298,0.000922196,9,178,163,female stereotypes
54578,2018,all countries,emotional,447,352387,0.001268492,9,178,163,female stereotypes
54579,2019,all countries,emotional,372,380716,0.0009771060000000002,9,178,163,female stereotypes
54580,2020,all countries,emotional,459,381402,0.001203455,9,178,163,female stereotypes
54581,2021,all countries,emotional,219,234227,0.00093499,9,178,163,female stereotypes
54587,2010,all countries,worth,6,35448,0.00016926200000000002,5,179,164,empowerment
54588,2011,all countries,worth,27,58436,0.000462044,5,179,164,empowerment
54589,2012,all countries,worth,48,94038,0.000510432,5,179,164,empowerment
54590,2013,all countries,worth,45,128387,0.00035050300000000006,5,179,164,empowerment
54591,2014,all countries,worth,72,171115,0.00042077,5,179,164,empowerment
54592,2015,all countries,worth,123,212576,0.000578617,5,179,164,empowerment
54593,2016,all countries,worth,144,269843,0.000533644,5,179,164,empowerment
54594,2017,all countries,worth,162,312298,0.000518735,5,179,164,empowerment
54595,2018,all countries,worth,234,352387,0.000664043,5,179,164,empowerment
54596,2019,all countries,worth,312,380716,0.000819509,5,179,164,empowerment
54597,2020,all countries,worth,309,381402,0.0008101689999999999,5,179,164,empowerment
54598,2021,all countries,worth,219,234227,0.00093499,5,179,164,empowerment
54672,2010,all countries,black,66,35448,0.001861882,5,189,171,"race, ethnicity and identity"
54673,2011,all countries,black,171,58436,0.002926278,5,189,171,"race, ethnicity and identity"
54674,2012,all countries,black,357,94038,0.003796338,5,189,171,"race, ethnicity and identity"
54675,2013,all countries,black,441,128387,0.003434927,5,189,171,"race, ethnicity and identity"
54676,2014,all countries,black,573,171115,0.003348625,5,189,171,"race, ethnicity and identity"
54677,2015,all countries,black,987,212576,0.004643045,5,189,171,"race, ethnicity and identity"
54678,2016,all countries,black,1287,269843,0.00476944,5,189,171,"race, ethnicity and identity"
54679,2017,all countries,black,1527,312298,0.004889561,5,189,171,"race, ethnicity and identity"
54680,2018,all countries,black,2475,352387,0.007023528,5,189,171,"race, ethnicity and identity"
54681,2019,all countries,black,2346,380716,0.006162074,5,189,171,"race, ethnicity and identity"
54682,2020,all countries,black,4173,381402,0.010941211999999999,5,189,171,"race, ethnicity and identity"
54683,2021,all countries,black,2223,234227,0.009490793,5,189,171,"race, ethnicity and identity"
54689,2010,all countries,leader,18,35448,0.000507786,6,191,177,empowerment
54690,2011,all countries,leader,57,58436,0.000975426,6,191,177,empowerment
54691,2012,all countries,leader,87,94038,0.000925158,6,191,177,empowerment
54692,2013,all countries,leader,159,128387,0.001238443,6,191,177,empowerment
54693,2014,all countries,leader,213,171115,0.0012447769999999999,6,191,177,empowerment
54694,2015,all countries,leader,324,212576,0.001524161,6,191,177,empowerment
54695,2016,all countries,leader,453,269843,0.001678754,6,191,177,empowerment
54696,2017,all countries,leader,561,312298,0.001796361,6,191,177,empowerment
54697,2018,all countries,leader,756,352387,0.002145369,6,191,177,empowerment
54698,2019,all countries,leader,822,380716,0.00215909,6,191,177,empowerment
54699,2020,all countries,leader,1023,381402,0.002682209,6,191,177,empowerment
54700,2021,all countries,leader,597,234227,0.002548809,6,191,177,empowerment
54706,2010,all countries,fighter,3,35448,8.46e-05,7,192,189,empowerment
54707,2011,all countries,fighter,24,58436,0.000410706,7,192,189,empowerment
54708,2012,all countries,fighter,51,94038,0.000542334,7,192,189,empowerment
54709,2013,all countries,fighter,72,128387,0.000560804,7,192,189,empowerment
54710,2014,all countries,fighter,162,171115,0.0009467319999999999,7,192,189,empowerment
54711,2015,all countries,fighter,216,212576,0.001016107,7,192,189,empowerment
54712,2016,all countries,fighter,291,269843,0.001078405,7,192,189,empowerment
54713,2017,all countries,fighter,189,312298,0.0006051909999999999,7,192,189,empowerment
54714,2018,all countries,fighter,264,352387,0.000749176,7,192,189,empowerment
54715,2019,all countries,fighter,270,380716,0.00070919,7,192,189,empowerment
54716,2020,all countries,fighter,168,381402,0.00044048,7,192,189,empowerment
54717,2021,all countries,fighter,99,234227,0.000422667,7,192,189,empowerment
54791,2010,all countries,candidate,6,35448,0.00016926200000000002,9,197,186,empowerment
54792,2011,all countries,candidate,9,58436,0.000154015,9,197,186,empowerment
54793,2012,all countries,candidate,24,94038,0.000255216,9,197,186,empowerment
54794,2013,all countries,candidate,27,128387,0.00021030200000000002,9,197,186,empowerment
54795,2014,all countries,candidate,165,171115,0.0009642639999999999,9,197,186,empowerment
54796,2015,all countries,candidate,84,212576,0.00039515300000000003,9,197,186,empowerment
54797,2016,all countries,candidate,192,269843,0.000711525,9,197,186,empowerment
54798,2017,all countries,candidate,147,312298,0.000470704,9,197,186,empowerment
54799,2018,all countries,candidate,372,352387,0.0010556580000000001,9,197,186,empowerment
54800,2019,all countries,candidate,414,380716,0.001087425,9,197,186,empowerment
54801,2020,all countries,candidate,318,381402,0.0008337660000000001,9,197,186,empowerment
54802,2021,all countries,candidate,192,234227,0.000819718,9,197,186,empowerment
54808,2010,all countries,nurse,6,35448,0.00016926200000000002,5,199,188,female stereotypes
54809,2011,all countries,nurse,21,58436,0.00035936800000000005,5,199,188,female stereotypes
54810,2012,all countries,nurse,45,94038,0.00047853,5,199,188,female stereotypes
54811,2013,all countries,nurse,63,128387,0.000490704,5,199,188,female stereotypes
54812,2014,all countries,nurse,87,171115,0.00050843,5,199,188,female stereotypes
54813,2015,all countries,nurse,186,212576,0.000874981,5,199,188,female stereotypes
54814,2016,all countries,nurse,123,269843,0.00045582099999999997,5,199,188,female stereotypes
54815,2017,all countries,nurse,198,312298,0.00063401,5,199,188,female stereotypes
54816,2018,all countries,nurse,255,352387,0.000723636,5,199,188,female stereotypes
54817,2019,all countries,nurse,303,380716,0.0007958689999999999,5,199,188,female stereotypes
54818,2020,all countries,nurse,447,381402,0.001171992,5,199,188,female stereotypes
54819,2021,all countries,nurse,192,234227,0.000819718,5,199,188,female stereotypes
54825,2010,all countries,kidnapping,3,35448,8.46e-05,10,200,192,crime and violence
54826,2011,all countries,kidnapping,15,58436,0.00025669099999999997,10,200,192,crime and violence
54827,2012,all countries,kidnapping,27,94038,0.000287118,10,200,192,crime and violence
54828,2013,all countries,kidnapping,57,128387,0.00044397,10,200,192,crime and violence
54829,2014,all countries,kidnapping,36,171115,0.000210385,10,200,192,crime and violence
54830,2015,all countries,kidnapping,42,212576,0.00019757599999999998,10,200,192,crime and violence
54831,2016,all countries,kidnapping,57,269843,0.000211234,10,200,192,crime and violence
54832,2017,all countries,kidnapping,93,312298,0.000297792,10,200,192,crime and violence
54833,2018,all countries,kidnapping,117,352387,0.000332021,10,200,192,crime and violence
54834,2019,all countries,kidnapping,228,380716,0.000598872,10,200,192,crime and violence
54835,2020,all countries,kidnapping,168,381402,0.00044048,10,200,192,crime and violence
54836,2021,all countries,kidnapping,96,234227,0.000409859,10,200,192,crime and violence
54859,2010,all countries,journalist,9,35448,0.000253893,10,202,190,empowerment
54860,2011,all countries,journalist,21,58436,0.00035936800000000005,10,202,190,empowerment
54861,2012,all countries,journalist,15,94038,0.00015951,10,202,190,empowerment
54862,2013,all countries,journalist,48,128387,0.00037387,10,202,190,empowerment
54863,2014,all countries,journalist,84,171115,0.000490898,10,202,190,empowerment
54864,2015,all countries,journalist,96,212576,0.000451603,10,202,190,empowerment
54865,2016,all countries,journalist,195,269843,0.000722642,10,202,190,empowerment
54866,2017,all countries,journalist,234,312298,0.0007492839999999999,10,202,190,empowerment
54867,2018,all countries,journalist,327,352387,0.000927957,10,202,190,empowerment
54868,2019,all countries,journalist,270,380716,0.00070919,10,202,190,empowerment
54869,2020,all countries,journalist,258,381402,0.000676452,10,202,190,empowerment
54870,2021,all countries,journalist,273,234227,0.001165536,10,202,190,empowerment
54893,2010,all countries,gangrape,3,35448,8.46e-05,8,205,204,crime and violence
54894,2011,all countries,gangrape,0,58436,0.0,8,205,204,crime and violence
54895,2012,all countries,gangrape,12,94038,0.000127608,8,205,204,crime and violence
54896,2013,all countries,gangrape,27,128387,0.00021030200000000002,8,205,204,crime and violence
54897,2014,all countries,gangrape,27,171115,0.000157789,8,205,204,crime and violence
54898,2015,all countries,gangrape,39,212576,0.00018346400000000002,8,205,204,crime and violence
54899,2016,all countries,gangrape,81,269843,0.000300175,8,205,204,crime and violence
54900,2017,all countries,gangrape,150,312298,0.00048031,8,205,204,crime and violence
54901,2018,all countries,gangrape,153,352387,0.00043418199999999997,8,205,204,crime and violence
54902,2019,all countries,gangrape,126,380716,0.000330955,8,205,204,crime and violence
54903,2020,all countries,gangrape,186,381402,0.000487674,8,205,204,crime and violence
54904,2021,all countries,gangrape,87,234227,0.000371435,8,205,204,crime and violence
54910,2010,all countries,horrific,3,35448,8.46e-05,8,206,205,crime and violence
54911,2011,all countries,horrific,15,58436,0.00025669099999999997,8,206,205,crime and violence
54912,2012,all countries,horrific,42,94038,0.000446628,8,206,205,crime and violence
54913,2013,all countries,horrific,36,128387,0.000280402,8,206,205,crime and violence
54914,2014,all countries,horrific,69,171115,0.00040323800000000004,8,206,205,crime and violence
54915,2015,all countries,horrific,75,212576,0.000352815,8,206,205,crime and violence
54916,2016,all countries,horrific,177,269843,0.000655937,8,206,205,crime and violence
54917,2017,all countries,horrific,204,312298,0.000653222,8,206,205,crime and violence
54918,2018,all countries,horrific,219,352387,0.000621476,8,206,205,crime and violence
54919,2019,all countries,horrific,237,380716,0.000622511,8,206,205,crime and violence
54920,2020,all countries,horrific,174,381402,0.00045621199999999995,8,206,205,crime and violence
54921,2021,all countries,horrific,87,234227,0.000371435,8,206,205,crime and violence
54927,2010,all countries,support,27,35448,0.0007616789999999999,7,207,193,female stereotypes
54928,2011,all countries,support,57,58436,0.000975426,7,207,193,female stereotypes
54929,2012,all countries,support,90,94038,0.00095706,7,207,193,female stereotypes
54930,2013,all countries,support,159,128387,0.001238443,7,207,193,female stereotypes
54931,2014,all countries,support,255,171115,0.001490226,7,207,193,female stereotypes
54932,2015,all countries,support,366,212576,0.001721737,7,207,193,female stereotypes
54933,2016,all countries,support,555,269843,0.0020567520000000002,7,207,193,female stereotypes
54934,2017,all countries,support,507,312298,0.001623449,7,207,193,female stereotypes
54935,2018,all countries,support,741,352387,0.002102802,7,207,193,female stereotypes
54936,2019,all countries,support,858,380716,0.002253648,7,207,193,female stereotypes
54937,2020,all countries,support,894,381402,0.002343984,7,207,193,female stereotypes
54938,2021,all countries,support,771,234227,0.003291679,7,207,193,female stereotypes
54961,2010,all countries,athlete,9,35448,0.000253893,7,218,210,empowerment
54962,2011,all countries,athlete,18,58436,0.00030802900000000003,7,218,210,empowerment
54963,2012,all countries,athlete,129,94038,0.001371786,7,218,210,empowerment
54964,2013,all countries,athlete,51,128387,0.000397236,7,218,210,empowerment
54965,2014,all countries,athlete,93,171115,0.000543494,7,218,210,empowerment
54966,2015,all countries,athlete,141,212576,0.000663292,7,218,210,empowerment
54967,2016,all countries,athlete,240,269843,0.000889406,7,218,210,empowerment
54968,2017,all countries,athlete,216,312298,0.000691647,7,218,210,empowerment
54969,2018,all countries,athlete,261,352387,0.000740663,7,218,210,empowerment
54970,2019,all countries,athlete,450,380716,0.001181983,7,218,210,empowerment
54971,2020,all countries,athlete,351,381402,0.0009202889999999999,7,218,210,empowerment
54972,2021,all countries,athlete,237,234227,0.0010118389999999998,7,218,210,empowerment
55046,2010,all countries,brutal,6,35448,0.00016926200000000002,6,227,223,crime and violence
55047,2011,all countries,brutal,15,58436,0.00025669099999999997,6,227,223,crime and violence
55048,2012,all countries,brutal,33,94038,0.000350922,6,227,223,crime and violence
55049,2013,all countries,brutal,39,128387,0.000303769,6,227,223,crime and violence
55050,2014,all countries,brutal,66,171115,0.000385706,6,227,223,crime and violence
55051,2015,all countries,brutal,120,212576,0.000564504,6,227,223,crime and violence
55052,2016,all countries,brutal,177,269843,0.000655937,6,227,223,crime and violence
55053,2017,all countries,brutal,156,312298,0.000499523,6,227,223,crime and violence
55054,2018,all countries,brutal,141,352387,0.00040012800000000003,6,227,223,crime and violence
55055,2019,all countries,brutal,192,380716,0.000504313,6,227,223,crime and violence
55056,2020,all countries,brutal,177,381402,0.00046407699999999997,6,227,223,crime and violence
55057,2021,all countries,brutal,147,234227,0.000627596,6,227,223,crime and violence
55097,2010,all countries,allegedly,33,35448,0.000930941,9,233,222,crime and violence
55098,2011,all countries,allegedly,81,58436,0.0013861320000000002,9,233,222,crime and violence
55099,2012,all countries,allegedly,147,94038,0.0015631979999999998,9,233,222,crime and violence
55100,2013,all countries,allegedly,204,128387,0.0015889460000000002,9,233,222,crime and violence
55101,2014,all countries,allegedly,306,171115,0.0017882710000000001,9,233,222,crime and violence
55102,2015,all countries,allegedly,423,212576,0.001989877,9,233,222,crime and violence
55103,2016,all countries,allegedly,579,269843,0.0021456920000000003,9,233,222,crime and violence
55104,2017,all countries,allegedly,894,312298,0.00286265,9,233,222,crime and violence
55105,2018,all countries,allegedly,1317,352387,0.003737368,9,233,222,crime and violence
55106,2019,all countries,allegedly,1536,380716,0.004034503,9,233,222,crime and violence
55107,2020,all countries,allegedly,1539,381402,0.004035113,9,233,222,crime and violence
55108,2021,all countries,allegedly,780,234227,0.003330103,9,233,222,crime and violence
55165,2010,all countries,gender,27,35448,0.0007616789999999999,6,243,232,"race, ethnicity and identity"
55166,2011,all countries,gender,48,58436,0.0008214110000000001,6,243,232,"race, ethnicity and identity"
55167,2012,all countries,gender,114,94038,0.001212276,6,243,232,"race, ethnicity and identity"
55168,2013,all countries,gender,153,128387,0.001191709,6,243,232,"race, ethnicity and identity"
55169,2014,all countries,gender,396,171115,0.0023142329999999997,6,243,232,"race, ethnicity and identity"
55170,2015,all countries,gender,474,212576,0.002229791,6,243,232,"race, ethnicity and identity"
55171,2016,all countries,gender,741,269843,0.002746041,6,243,232,"race, ethnicity and identity"
55172,2017,all countries,gender,780,312298,0.002497614,6,243,232,"race, ethnicity and identity"
55173,2018,all countries,gender,1017,352387,0.002886032,6,243,232,"race, ethnicity and identity"
55174,2019,all countries,gender,1320,380716,0.003467151,6,243,232,"race, ethnicity and identity"
55175,2020,all countries,gender,1017,381402,0.002666478,6,243,232,"race, ethnicity and identity"
55176,2021,all countries,gender,591,234227,0.002523193,6,243,232,"race, ethnicity and identity"
55182,2010,all countries,assault,54,35448,0.0015233579999999998,7,244,231,crime and violence
55183,2011,all countries,assault,117,58436,0.00200219,7,244,231,crime and violence
55184,2012,all countries,assault,147,94038,0.0015631979999999998,7,244,231,crime and violence
55185,2013,all countries,assault,279,128387,0.002173117,7,244,231,crime and violence
55186,2014,all countries,assault,459,171115,0.002682407,7,244,231,crime and violence
55187,2015,all countries,assault,642,212576,0.003020096,7,244,231,crime and violence
55188,2016,all countries,assault,945,269843,0.0035020359999999996,7,244,231,crime and violence
55189,2017,all countries,assault,1218,312298,0.003900121,7,244,231,crime and violence
55190,2018,all countries,assault,1677,352387,0.004758972,7,244,231,crime and violence
55191,2019,all countries,assault,1434,380716,0.003766587,7,244,231,crime and violence
55192,2020,all countries,assault,1446,381402,0.003791275,7,244,231,crime and violence
55193,2021,all countries,assault,1176,234227,0.00502077,7,244,231,crime and violence
55199,2010,all countries,protest,21,35448,0.0005924169999999999,7,245,236,empowerment
55200,2011,all countries,protest,54,58436,0.000924088,7,245,236,empowerment
55201,2012,all countries,protest,78,94038,0.0008294519999999999,7,245,236,empowerment
55202,2013,all countries,protest,120,128387,0.0009346739999999999,7,245,236,empowerment
55203,2014,all countries,protest,186,171115,0.001086988,7,245,236,empowerment
55204,2015,all countries,protest,249,212576,0.001171346,7,245,236,empowerment
55205,2016,all countries,protest,408,269843,0.00151199,7,245,236,empowerment
55206,2017,all countries,protest,462,312298,0.001479356,7,245,236,empowerment
55207,2018,all countries,protest,672,352387,0.001906994,7,245,236,empowerment
55208,2019,all countries,protest,678,380716,0.001780855,7,245,236,empowerment
55209,2020,all countries,protest,1287,381402,0.003374392,7,245,236,empowerment
55210,2021,all countries,protest,456,234227,0.001946829,7,245,236,empowerment
55301,2010,all countries,director,24,35448,0.0006770480000000001,8,254,246,empowerment
55302,2011,all countries,director,66,58436,0.0011294410000000001,8,254,246,empowerment
55303,2012,all countries,director,90,94038,0.00095706,8,254,246,empowerment
55304,2013,all countries,director,132,128387,0.001028141,8,254,246,empowerment
55305,2014,all countries,director,222,171115,0.001297373,8,254,246,empowerment
55306,2015,all countries,director,366,212576,0.001721737,8,254,246,empowerment
55307,2016,all countries,director,411,269843,0.0015231079999999998,8,254,246,empowerment
55308,2017,all countries,director,627,312298,0.002007698,8,254,246,empowerment
55309,2018,all countries,director,843,352387,0.002392256,8,254,246,empowerment
55310,2019,all countries,director,675,380716,0.001772975,8,254,246,empowerment
55311,2020,all countries,director,741,381402,0.001942832,8,254,246,empowerment
55312,2021,all countries,director,492,234227,0.002100526,8,254,246,empowerment
55352,2010,all countries,dalit,6,35448,0.00016926200000000002,5,258,255,"race, ethnicity and identity"
55353,2011,all countries,dalit,12,58436,0.000205353,5,258,255,"race, ethnicity and identity"
55354,2012,all countries,dalit,18,94038,0.00019141200000000002,5,258,255,"race, ethnicity and identity"
55355,2013,all countries,dalit,30,128387,0.00023366900000000002,5,258,255,"race, ethnicity and identity"
55356,2014,all countries,dalit,42,171115,0.000245449,5,258,255,"race, ethnicity and identity"
55357,2015,all countries,dalit,39,212576,0.00018346400000000002,5,258,255,"race, ethnicity and identity"
55358,2016,all countries,dalit,204,269843,0.000755995,5,258,255,"race, ethnicity and identity"
55359,2017,all countries,dalit,207,312298,0.0006628280000000001,5,258,255,"race, ethnicity and identity"
55360,2018,all countries,dalit,327,352387,0.000927957,5,258,255,"race, ethnicity and identity"
55361,2019,all countries,dalit,249,380716,0.000654031,5,258,255,"race, ethnicity and identity"
55362,2020,all countries,dalit,414,381402,0.001085469,5,258,255,"race, ethnicity and identity"
55363,2021,all countries,dalit,123,234227,0.000525132,5,258,255,"race, ethnicity and identity"
55437,2010,all countries,writer,6,35448,0.00016926200000000002,6,268,269,empowerment
55438,2011,all countries,writer,45,58436,0.000770073,6,268,269,empowerment
55439,2012,all countries,writer,54,94038,0.000574236,6,268,269,empowerment
55440,2013,all countries,writer,117,128387,0.000911307,6,268,269,empowerment
55441,2014,all countries,writer,156,171115,0.000911668,6,268,269,empowerment
55442,2015,all countries,writer,162,212576,0.00076208,6,268,269,empowerment
55443,2016,all countries,writer,258,269843,0.000956112,6,268,269,empowerment
55444,2017,all countries,writer,243,312298,0.000778103,6,268,269,empowerment
55445,2018,all countries,writer,288,352387,0.000817283,6,268,269,empowerment
55446,2019,all countries,writer,291,380716,0.0007643489999999999,6,268,269,empowerment
55447,2020,all countries,writer,228,381402,0.000597794,6,268,269,empowerment
55448,2021,all countries,writer,120,234227,0.000512324,6,268,269,empowerment
55454,2010,all countries,justice,27,35448,0.0007616789999999999,7,269,253,crime and violence
55455,2011,all countries,justice,15,58436,0.00025669099999999997,7,269,253,crime and violence
55456,2012,all countries,justice,72,94038,0.0007656480000000001,7,269,253,crime and violence
55457,2013,all countries,justice,156,128387,0.001215076,7,269,253,crime and violence
55458,2014,all countries,justice,180,171115,0.0010519239999999999,7,269,253,crime and violence
55459,2015,all countries,justice,150,212576,0.00070563,7,269,253,crime and violence
55460,2016,all countries,justice,258,269843,0.000956112,7,269,253,crime and violence
55461,2017,all countries,justice,480,312298,0.0015369939999999999,7,269,253,crime and violence
55462,2018,all countries,justice,447,352387,0.001268492,7,269,253,crime and violence
55463,2019,all countries,justice,441,380716,0.001158344,7,269,253,crime and violence
55464,2020,all countries,justice,603,381402,0.001581009,7,269,253,crime and violence
55465,2021,all countries,justice,537,234227,0.002292648,7,269,253,crime and violence
55539,2010,all countries,chief,24,35448,0.0006770480000000001,5,283,273,empowerment
55540,2011,all countries,chief,42,58436,0.000718735,5,283,273,empowerment
55541,2012,all countries,chief,57,94038,0.000606138,5,283,273,empowerment
55542,2013,all countries,chief,141,128387,0.001098242,5,283,273,empowerment
55543,2014,all countries,chief,183,171115,0.001069456,5,283,273,empowerment
55544,2015,all countries,chief,231,212576,0.00108667,5,283,273,empowerment
55545,2016,all countries,chief,270,269843,0.001000582,5,283,273,empowerment
55546,2017,all countries,chief,348,312298,0.00111432,5,283,273,empowerment
55547,2018,all countries,chief,483,352387,0.0013706520000000002,5,283,273,empowerment
55548,2019,all countries,chief,471,380716,0.001237143,5,283,273,empowerment
55549,2020,all countries,chief,507,381402,0.0013293060000000002,5,283,273,empowerment
55550,2021,all countries,chief,450,234227,0.001921213,5,283,273,empowerment
55641,2010,all countries,period,6,35448,0.00016926200000000002,6,291,291,female stereotypes
55642,2011,all countries,period,9,58436,0.000154015,6,291,291,female stereotypes
55643,2012,all countries,period,9,94038,9.570000000000001e-05,6,291,291,female stereotypes
55644,2013,all countries,period,12,128387,9.350000000000001e-05,6,291,291,female stereotypes
55645,2014,all countries,period,51,171115,0.000298045,6,291,291,female stereotypes
55646,2015,all countries,period,141,212576,0.000663292,6,291,291,female stereotypes
55647,2016,all countries,period,234,269843,0.000867171,6,291,291,female stereotypes
55648,2017,all countries,period,267,312298,0.000854953,6,291,291,female stereotypes
55649,2018,all countries,period,228,352387,0.0006470159999999999,6,291,291,female stereotypes
55650,2019,all countries,period,324,380716,0.000851028,6,291,291,female stereotypes
55651,2020,all countries,period,252,381402,0.00066072,6,291,291,female stereotypes
55652,2021,all countries,period,111,234227,0.000473899,6,291,291,female stereotypes
55828,2010,all countries,race,18,35448,0.000507786,4,309,302,"race, ethnicity and identity"
55829,2011,all countries,race,54,58436,0.000924088,4,309,302,"race, ethnicity and identity"
55830,2012,all countries,race,75,94038,0.00079755,4,309,302,"race, ethnicity and identity"
55831,2013,all countries,race,141,128387,0.001098242,4,309,302,"race, ethnicity and identity"
55832,2014,all countries,race,156,171115,0.000911668,4,309,302,"race, ethnicity and identity"
55833,2015,all countries,race,147,212576,0.000691517,4,309,302,"race, ethnicity and identity"
55834,2016,all countries,race,261,269843,0.0009672289999999999,4,309,302,"race, ethnicity and identity"
55835,2017,all countries,race,303,312298,0.0009702269999999999,4,309,302,"race, ethnicity and identity"
55836,2018,all countries,race,411,352387,0.001166331,4,309,302,"race, ethnicity and identity"
55837,2019,all countries,race,405,380716,0.001063785,4,309,302,"race, ethnicity and identity"
55838,2020,all countries,race,378,381402,0.00099108,4,309,302,"race, ethnicity and identity"
55839,2021,all countries,race,315,234227,0.001344849,4,309,302,"race, ethnicity and identity"
55845,2010,all countries,arrest,156,35448,0.0044008120000000005,6,310,293,crime and violence
55846,2011,all countries,arrest,234,58436,0.0040043809999999996,6,310,293,crime and violence
55847,2012,all countries,arrest,429,94038,0.004561986,6,310,293,crime and violence
55848,2013,all countries,arrest,633,128387,0.004930406,6,310,293,crime and violence
55849,2014,all countries,arrest,1002,171115,0.0058557109999999996,6,310,293,crime and violence
55850,2015,all countries,arrest,1221,212576,0.005743828,6,310,293,crime and violence
55851,2016,all countries,arrest,1686,269843,0.006248078000000001,6,310,293,crime and violence
55852,2017,all countries,arrest,1782,312298,0.005706088000000001,6,310,293,crime and violence
55853,2018,all countries,arrest,2436,352387,0.006912854,6,310,293,crime and violence
55854,2019,all countries,arrest,3297,380716,0.008659999,6,310,293,crime and violence
55855,2020,all countries,arrest,3591,381402,0.009415263,6,310,293,crime and violence
55856,2021,all countries,arrest,2721,234227,0.011616936000000001,6,310,293,crime and violence
55862,2010,all countries,sexual,42,35448,0.0011848339999999998,6,311,298,female stereotypes
55863,2011,all countries,sexual,96,58436,0.0016428229999999999,6,311,298,female stereotypes
55864,2012,all countries,sexual,111,94038,0.0011803739999999999,6,311,298,female stereotypes
55865,2013,all countries,sexual,201,128387,0.0015655789999999999,6,311,298,female stereotypes
55866,2014,all countries,sexual,408,171115,0.002384361,6,311,298,female stereotypes
55867,2015,all countries,sexual,498,212576,0.002342692,6,311,298,female stereotypes
55868,2016,all countries,sexual,771,269843,0.002857217,6,311,298,female stereotypes
55869,2017,all countries,sexual,1605,312298,0.005139322,6,311,298,female stereotypes
55870,2018,all countries,sexual,1902,352387,0.005397475,6,311,298,female stereotypes
55871,2019,all countries,sexual,1068,380716,0.0028052409999999996,6,311,298,female stereotypes
55872,2020,all countries,sexual,924,381402,0.002422641,6,311,298,female stereotypes
55873,2021,all countries,sexual,732,234227,0.0031251729999999998,6,311,298,female stereotypes
55896,2010,all countries,hurt,12,35448,0.00033852400000000004,4,315,315,crime and violence
55897,2011,all countries,hurt,51,58436,0.00087275,4,315,315,crime and violence
55898,2012,all countries,hurt,66,94038,0.000701844,4,315,315,crime and violence
55899,2013,all countries,hurt,69,128387,0.000537438,4,315,315,crime and violence
55900,2014,all countries,hurt,120,171115,0.000701283,4,315,315,crime and violence
55901,2015,all countries,hurt,141,212576,0.000663292,4,315,315,crime and violence
55902,2016,all countries,hurt,132,269843,0.0004891730000000001,4,315,315,crime and violence
55903,2017,all countries,hurt,213,312298,0.0006820410000000001,4,315,315,crime and violence
